ID,Name,SKU,Price,Quantity,Status,Brand,Cost,Special Price,Availability
"1840","Versace Eros 100ml Perfume for Him","VER-Eros","235.000000","188","Enabled","Versace","190.000000","","in stock"
"1842","Versace Oud Noir 100ml Perfume for Him","Oud-Noir","255.000000","188","Enabled","Versace","230.000000","","in stock"
"1843","Versace Pour Homme Perfume 100ml For Him","POUR-HOMME","250.000000","189","Enabled","Versace","165.000000","145.000000","in stock"
"1845","Versace Versense Perfume 100ml For Her","VERSACE-VERSENCE","225.000000","192","Enabled","Versace","190.000000","","in stock"
"1847","Versace Yellow Diamond Perfume 90ml For Her","VERSACE_DIAMOND","225.000000","164","Enabled","Versace","190.000000","","in stock"
"1850","Versace Pour Femme Oud Oriental for Women 100 ML Eau de Parfum","VER-PFOO100WEDP","265.000000","188","Enabled","Versace","220.000000","","in stock"
"1852","Versace L'Homme for Men 100 ML Eau De Toilette","VER-Lhomme","115.000000","194","Enabled","Versace","95.000000","","in stock"
"1855","Davidoff Hot Water Perfume 110ml For Him","HOTWTR-HIM","78.000000","192","Enabled","Davidoff","65.000000","","in stock"
"1857","Davidoff Zino Perfume 125ml For Him","ZINO-PRFM","66.000000","185","Enabled","Davidoff","55.000000","","in stock"
"1858","Diesel Only The Brave Perfume 75ml For Him","BRAVE-PRFME","192.000000","192","Enabled","Diesel","160.000000","","in stock"
"1859","DKNY Fresh Blossom Perfume 100ml For Her","BLOSSOM-PRFME","140.000000","191","Enabled","DKNY","117.000000","","in stock"
"1861","Gucci Flora Perfume 75ml For Her","FLORA_PRFME","310.000000","178","Enabled","Gucci","270.000000","","in stock"
"1864","Issey Miyake Nuit d’Issey for Men - 125ml","ISSEY-NUIT","198.000000","194","Enabled","Issey Miyake","165.000000","","in stock"
"1865","Lacoste L.12.12 Blanc Perfume 100ml For Him","LACOSTE-BLANC","160.000000","185","Enabled","Lacoste","130.000000","","in stock"
"1866","Lacoste L.12.12 Bleu","LACOSTE-BLEU","150.000000","197","Enabled","Lacoste","125.000000","","in stock"
"1867","Lacoste L.12.12 Noir Perfume 100ml Men","LACOSTE-NOIR","155.000000","197","Enabled","Lacoste","120.000000","","in stock"
"1869","Paco Rabanne 1 Million Perfume 100ml For Him Eau de Toilette","PR-1","260.000000","176","Enabled","Paco Rabanne","215.000000","","in stock"
"1870","Ralph Lauren Polo Red Eau de Toilette 125ml for Men","1171869900","225.000000","199","Enabled","Ralph Lauren","185.000000","","in stock"
"1892","Kevyn Aucoin Matte Lip Color FOREVER","KA-lip-forever","189.000000","3","Enabled","Kevyn Aucoin","145.530000","79.000000","in stock"
"1893","KEVYN AUCOIN The Celestial Powder - Candlelight","KA-celestial-candle","252.000000","1","Enabled","Kevyn Aucoin","194.040000","159.000000","in stock"
"1894","Ralph Lauren Romance Perfume 100ml For Her","3473","270.000000","186","Enabled","Ralph Lauren","220.000000","","in stock"
"1897","Givenchy Pour Homme for Men 100 ML","GVNCHY-HOME","200.000000","194","Enabled","Givenchy","145.000000","","in stock"
"1898","Gucci Guilty Black Pour Homme for Men 90 ML ","GUCCI-BLACK","300.000000","187","Enabled","Gucci","255.000000","","in stock"
"1899","Gucci Guilty for Men 90 ML Eau De Toilette","GUCCI-EDTO","260.000000","192","Enabled","Gucci","220.000000","","in stock"
"1900","Gucci Guilty for Women 75 ML Eau De Toilette","GUCCI-EADT","350.000000","4","Enabled","Gucci","265.000000","305.000000","out of stock"
"1901","Gucci Guilty Intense for Men 90 ML Eau De Toilette","GUCCI-INT","350.000000","192","Enabled","Gucci","275.000000","","in stock"
"1905","Guess for Women 75 ML Eau De Parfum","GUESS-WOM","68.000000","149","Enabled","Guess","52.000000","","in stock"
"1906","Guess By Marciano for Women 100 ML Eau De Parfum","GUESS-MAR","90.000000","152","Enabled","Guess","65.000000","","in stock"
"1907","Guess By Marciano for Men 100 ML Eau De Toilette","GUESS-MARCI","85.000000","194","Enabled","Guess","55.000000","","in stock"
"1911","Makeup Revolution Black Velvet Palette","IHHEARBV","69.000000","1","Enabled","Makeup Revolution","","","in stock"
"1925","Lime Crime Velvetine - Pansy","LC_pansy","110.000000","2","Enabled","Lime Crime","80.130000","10.000000","in stock"
"1933","Lime Crime Opaque Lipstick - Geradium","LC_gerad","99.000000","1","Enabled","Lime Crime","72.530000","15.000000","in stock"
"1945","Ralph Lauren Polo Black for Men 125 ML Eau De Toilette","RALPH-POL","225.000000","199","Enabled","Ralph Lauren","185.000000","","in stock"
"1948","Tom Ford Noir Eau de Parfum spray 100ml for Men","B00AOXZ9FY","535.000000","190","Enabled","Tom Ford","435.000000","","in stock"
"1949","Tom Ford Velvet Orchid for Women 100 ML Eau De Perfume","TOM-VEL","475.000000","192","Enabled","Tom Ford","400.000000","","in stock"
"1950","Tom Ford Tuscan Leather for Women 50 ML Eau De Perfume","TOM-TUSN","781.000000","195","Enabled","Tom Ford","625.000000","","in stock"
"1955","Tom Ford Black Orchid for Women 100 ML Eau De Perfume","TOM-BLA","575.000000","188","Enabled","Tom Ford","495.000000","","in stock"
"1969","Dolce & Gabbana Light Blue for Men 125 ML","DG-Blue","210.000000","189","Enabled","Dolce & Gabbana","165.000000","","in stock"
"1971","Dolce & Gabbana The One for Women 75 ML ","DG-One-W","279.000000","170","Enabled","Dolce & Gabbana","205.000000","","in stock"
"1978","Morphe CONCEALER","G10","36.000000","1","Enabled","Morphe Brushes","27.390000","31.000000","in stock"
"1981","Morphe OVAL SHADOW","G14","36.000000","14","Enabled","Morphe Brushes","27.390000","31.000000","in stock"
"1982","Morphe FLAT CONTOUR","G30","59.000000","4","Enabled","Morphe Brushes","45.630000","50.000000","in stock"
"1983","Morphe FOUNDATION","G9","56.000000","9","Enabled","Morphe Brushes","43.350000","48.000000","in stock"
"1985","Burberry Brit for Men 100 ML Eau De Toilette","BUR-BRI","150.000000","197","Enabled","Burberry","100.000000","130.000000","in stock"
"1986","Burberry Brit for Women 100 ML Eau De Parfum","BUR-BRO","165.000000","188","Enabled","Burberry","110.000000","143.000000","in stock"
"2001","China Glaze Not In This Galaxy Holo","81161-CG","36.000000","194","Enabled","China Glaze","22.000000","20.000000","in stock"
"2002","China Glaze Omg A Ufo Hologlam","81162-CG","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2003","China Glaze Unpredictibale","81167","36.000000","182","Enabled","China Glaze","22.000000","20.000000","in stock"
"2005","China Glaze No Plain Jane","81170","36.000000","193","Enabled","China Glaze","22.000000","20.000000","in stock"
"2006","China Glaze Deviantly Daring","81172","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2007","China Glaze Keep Calm, Paint On Avant-G","81188","36.000000","195","Enabled","China Glaze","22.000000","20.000000","in stock"
"2009","China Glaze Pinkie Promise Avant-G","81191","36.000000","189","Enabled","China Glaze","22.000000","20.000000","in stock"
"2011","China Glaze Sunday Funday  Avant-G","81194","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2012","China Glaze Snap My Dragon Avant-G","81196","36.000000","194","Enabled","China Glaze","22.000000","20.000000","in stock"
"2013","China Glaze Mimosas Before Manis","81198","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2015","China Glaze Scattered & Tattered","81233","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2019","China Glaze Graffiti Glitter","81237","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2027","Makeup Geek Face Brush Bundle","makeup-geek-face-brush-bundle","257.000000","0","Enabled","Makeup Geek","197.910000","199.000000","out of stock"
"2031","China Glaze Duplicityy Tranzition","81246","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2032","China Glaze Cg Modify Me Tranzition","81247","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2033","China Glaze Altered Reality Tranzition","81248","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2034","China Glaze Metallic Metamorphosis","81249","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2035","China Glaze Shape Shifter Tranzition","81250","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2036","China Glaze Sci-Fly By Hologlam","81291","36.000000","190","Enabled","China Glaze","22.000000","20.000000","in stock"
"2037","China Glaze Take A Trek Hologlam","81292","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2041","China Glaze Sun Of A Peach","81318-CG","36.000000","16","Enabled","China Glaze","22.000000","20.000000","in stock"
"2044","China Glaze That S Shore Bright","81322","36.000000","184","Enabled","China Glaze","22.000000","20.000000","in stock"
"2045","China Glaze Keepin It Teal","81324","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2046","China Glaze Heat Index","81329","36.000000","189","Enabled","China Glaze","22.000000","20.000000","in stock"
"2047","China Glaze Gossip Over Gimlets","81348","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2048","China Glaze Strike Up A Cosmo","81350","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2049","China Glaze Rendezvous With You","81351","36.000000","192","Enabled","China Glaze","22.000000","20.000000","in stock"
"2050","China Glaze Public Relations","81352","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2051","China Glaze Tongue & Chic","81354","36.000000","192","Enabled","China Glaze","22.000000","20.000000","in stock"
"2052","China Glaze Scandalous Shenanigans","81355","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2054","China Glaze Don T Make Me Wine","81358","36.000000","194","Enabled","China Glaze","22.000000","20.000000","in stock"
"2055","China Glaze Red-Y & Willing","81359","36.000000","190","Enabled","China Glaze","22.000000","20.000000","in stock"
"2056","China Glaze There S Snow One Like You","81388","36.000000","195","Enabled","China Glaze","22.000000","20.000000","in stock"
"2057","China Glaze Santa Red My List","81391","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2118","China Glaze Put A Bow On It","81392","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2119","China Glaze Be Merry, Be Bright","81393","36.000000","197","Enabled","China Glaze","22.000000","20.000000","in stock"
"2120","China Glaze All Wrapped Up","81394","36.000000","191","Enabled","China Glaze","22.000000","20.000000","in stock"
"2121","China Glaze Your Present Required","81395","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2122","China Glaze So Blue Without You","81396","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2123","China Glaze Bells Will Be Blinging","81397","36.000000","198","Enabled","China Glaze","22.000000","20.000000","in stock"
"2124","China Glaze This Is Tree-Mendous","81399","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2125","China Glaze Cg Pink Of Me","81477","36.000000","3","Enabled","China Glaze","22.000000","20.000000","in stock"
"2126","China Glaze I Pink I Can","81474","36.000000","193","Enabled","China Glaze","22.000000","20.000000","in stock"
"2127","China Glaze This Ones For You","81476","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2131","China Glaze Strike A Rose","81760-CG","36.000000","19","Enabled","China Glaze","22.000000","20.000000","in stock"
"2132","China Glaze Don't Honk Your Thorn","81761","36.000000","13","Enabled","China Glaze","22.000000","20.000000","in stock"
"2135","China Glaze Don't Be A Flake","81839","36.000000","196","Enabled","China Glaze","22.000000","20.000000","in stock"
"2136","China Glaze Glimmer More","81842","36.000000","199","Enabled","China Glaze","22.000000","20.000000","in stock"
"2138","China Glaze Lotus Begin","81763","36.000000","16","Enabled","China Glaze","22.000000","20.000000","in stock"
"2150","Kevyn Aucoin Matte Lip Color ENDLESS","KALIP-endless","189.000000","3","Enabled","Kevyn Aucoin","145.530000","79.000000","in stock"
"2154","Too Faced Selfie Powders - New","TF-selfie","206.000000","1","Enabled","Too Faced","158.760000","75.000000","in stock"
"2155","Kevyn Aucoin Matte Lip Color PERSISTENCE","KALIP-persistence","189.000000","2","Enabled","Kevyn Aucoin","145.530000","79.000000","in stock"
"2161","Givenchy Only Gentleman 100ml Perfume for Him","OGntlmn","162.000000","193","Enabled","Givenchy","135.000000","","out of stock"
"2162","Givenchy Pi Perfume 100ml For Him","PI-PERFUME","175.000000","189","Enabled","Givenchy","145.000000","","in stock"
"2165","Givenchy Very Irresistible 75ml For Her Eau De Toilette","GIVENCHY-PERFME","220.000000","175","Enabled","Givenchy","175.000000","","out of stock"
"2166","Givenchy Organza Perfume 100ml For Her","ORGANZA_PRFME","225.000000","182","Enabled","Givenchy","185.000000","","in stock"
"2167","Givenchy Ange Ou Demon for Women 100 ML","GIVENC-OU","280.000000","181","Enabled","Givenchy","230.000000","","in stock"
"2168","Givenchy Eau De Moiselle for Women 100 ML","GIVENC-MOI","264.000000","172","Enabled","Givenchy","220.000000","","out of stock"
"2171","Lacoste L.12.12 Vert Perfume 100ml Men","LACOSTE-VERT","136.000000","197","Enabled","Lacoste","113.000000","","in stock"
"2174","Morphe Pencil Crease","G27","45.000000","12","Enabled","Morphe Brushes","23.380000","28.000000","in stock"
"2178","Lacoste Touch Of Pink for Women 90 ML Eau De Toilette","LACOSTE-PIN","155.000000","187","Enabled","Lacoste","120.000000","","in stock"
"2181","Mont Blanc Femme de Montblanc Perfume 30ML For Her","MB-FMD30","95.000000","164","Enabled","Mont Blanc","60.000000","","in stock"
"2186","Mont Blanc Legend Perfume 100ml For Him Eau de Toilette","LEGEND-PERFME","175.000000","188","Enabled","Mont Blanc","120.000000","150.000000","in stock"
"2187","Mont Blanc Star Walker 75ml for Him","MONTBLNC_WALKR","126.000000","195","Enabled","Mont Blanc","88.000000","","in stock"
"2188","MontBlanc Emblem 100ml Perfume for Him","Emblem","166.000000","193","Enabled","Mont Blanc","130.000000","","in stock"
"2190","Paco Rabanne Invictus 100ml for Men","INVICTUS-men100ml","260.000000","189","Enabled","Paco Rabanne","220.000000","","in stock"
"2191","Paco Rabanne Lady Million Perfume 80ml For Her","LADY_MILLION","325.000000","175","Enabled","Paco Rabanne","225.000000","275.000000","in stock"
"2195","Ralph Lauren Polo Blue Perfume 125ml For Him","POLO-BLU","225.000000","199","Enabled","Ralph Lauren","185.000000","","in stock"
"2196","Guess for Men 75 ML Eau De Toilette","GUES-EDTA","79.000000","195","Enabled","Guess","45.000000","","out of stock"
"2197","Issey Miyake for Women 100 ML Eau De Toilette ","ISSEY-EDDT","199.000000","188","Enabled","Issey Miyake","155.000000","","in stock"
"2223","DKNY DKNY Perfume 100ml For Her","DKNY-DKNY","189.000000","198","Enabled","DKNY","140.000000","","out of stock"
"2225","Diesel Fuel For Life Perfume 75ml For Him","LIFE-PRFME","204.000000","198","Enabled","Diesel","170.000000","","in stock"
"2227","Cacharel Amor Amor for Women 100 ML Eau De Toilette","CACH-AMOR","175.000000","183","Enabled","Cacharel","115.000000","150.000000","in stock"
"2228","Cacharel Noa Perfume 100ml For Her Eau De Toilette","NOA-PRFME","180.000000","190","Enabled","Cacharel","120.000000","156.000000","in stock"
"2231","Bvlgari Splendida Jasmin Noir for Women 100ML Eau De Parfum","BVL-NOIR","390.000000","197","Enabled","Bvlgari","255.000000","332.000000","in stock"
"2232","Bvlgari BLV 100ml For Him Eau De Toilette","BVL-BLV","330.000000","198","Enabled","Bvlgari","220.000000","286.000000","in stock"
"2234","Hugo Boss Nuit for Women 75 ML ","HUGO-NUIT","140.000000","185","Enabled","Hugo Boss","110.000000","","in stock"
"2236","Hugo Boss No.6 Bottled Night for Men 100 ML ","HUGO-BOTT","142.000000","184","Enabled","Hugo Boss","110.000000","","in stock"
"2237","Hugo Boss Orange for Women 75 ML","HUGO-ORA","140.000000","197","Enabled","Hugo Boss","105.000000","","in stock"
