id,availability,condition,description,image_link,link,title,price,brand
"83112","out of stock","new","Achieve a flawless complexion with the silky smooth e.l.f. Studio Flawless Finish Foundation. The lightweight and oil-free formula blends in naturally for a beautiful semi-matte finish. This liquid foundation applies easily and lasts all day for visibly brighter and radiant looking skin. Using our Flawless Finish Foundation not only restores uneven skin textures and tones, but most importantly, the SPF 15 protects your skin against harmful sun damage!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/2/12488_83112_900px_new47512.19.jpg.47512.19.jpg","https://stage-glamazle.hyperx.cloud/elf-flawless-finish-foundation-sand.html?___store=default","ELF Flawless Finish Foundation - Sand","44.000000","Elf"
"83113","out of stock","new","Achieve a flawless complexion with the silky smooth e.l.f. Studio Flawless Finish Foundation. The lightweight and oil-free formula blends in naturally for a beautiful semi-matte finish. This liquid foundation applies easily and lasts all day for visibly brighter and radiant looking skin. Using our Flawless Finish Foundation not only restores uneven skin textures and tones, but most importantly, the SPF 15 protects your skin against harmful sun damage!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/2/12489_83113_900px_new47565.jpg.47565.jpg","https://stage-glamazle.hyperx.cloud/elf-flawless-finish-foundation-buff.html?___store=default","ELF Flawless Finish Foundation - Tan (Previously Buff)","44.000000","Elf"
"BB_pink","out of stock","new","Now you can look like a movie star without the pricey services of a major make up artist. Introducing Beautyblender, the ultimate make up sponge applicator. Invented by top Hollywood make up artist Rea Ann Silva, Beautyblender has been created to leave you with a professional finish and a flawless complexion. Silva knows that the key to a perfect face is simple: a perfect blend. So forget your fingers or sharp-edged triangular sponges, these application methods waste make up and can leave visible streaks.

Beautyblender’s patent-pending elliptical shape makes application foolproof by allowing you to access hard-to-reach areas with stunning ease. Its suede texture is sensual to the touch and its unique curves fit the contours of your face, leaving your make up dazzling and undetectable. Beautyblender is latex free, non-allergenic and odor free.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/1/4/1414220287606-638147038.jpeg","https://stage-glamazle.hyperx.cloud/beauty-blender-original-pink-single.html?___store=default","Beauty Blender Original - Pink single","99.000000","beauty blender"
"TF1533439","in stock","new","Take home our Better Than Sex mascara and all your desires for lush, incredibly intense lashes will be fulfilled. One application of our collagen-fueled formula and touch of our specially shaped brush will leave you begging for more. One coat and lashes are full, defined and stretched to unbelievable lengths. Two coats and they’re reaching unbelievable heights of drama. Three coats and you’ll believe in magic.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/e/betterthansex_1.jpg","https://stage-glamazle.hyperx.cloud/too-faced-better-than-sex-mascara.html?___store=default","Too Faced Better Than sex mascara","137.000000","Too Faced"
"81093","in stock","new","Wispy and lush, Sweet Romance is a great day to night style which can be pumped up with just a few coats of your favorite mascara. If you’ve always wanted curled, long and full lashes that can make your eyes look sophisticated yet romantic, then this is the lash style for you.

Fit for any eye size and shape, and hand made from 100% human hair, Sweet Romance is sure to sweep anyone who sees you wearing it, off their feet!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/w/sweetromance_grande.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-sweet-romance.html?___store=default","House of Lashes - Sweet Romance","44.000000","House of lashes"
"21863","out of stock","new","Are you ready for your close-up?! Strike a pose and make your way onto the red carpet with our NEW Starlet lashes.
It is our most dramatic and voluminous style from our Premium Luxe collection. These multi-dimensional lashes will compliment every special appearance you make. An award-winning look for all you rising stars.

100% guaranteed thickness, length and smoulder. Hand made from 100% cruelty-free synthetic hair.
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/t/starlet_large.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-starlet.html?___store=default","House of Lashes - Starlet","58.000000","House of lashes"
"81903","out of stock","new","Set pulses racing from across the room with these dramatic lashes and their flirty fringes that create an unstructured, unforgettable look.

Fit for any eye size and shape, and hand made from 100% human hair, Siren is sure to help you make a grand entrance to any event!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/i/siren_large.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-siren.html?___store=default","House of Lashes - Siren ","44.000000","House of lashes"
"21843","out of stock","new","Be daring. Be unforgettable. Be Iconic. These showstopping lashes combine a dynamic V-formation effect with a criss-cross pattern, lending your soulful eyes the boldness of history's most celebrated beauties and trendsetters.

Can fit any eye size and shape. Hand made from 100% cruelty-free synthetic hair. ","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/i/c/iconic_large.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-iconic.html?___store=default","House of Lashes - Iconic","58.000000","House of lashes"
"81113","in stock","new","Perfect for the girl who looks like Hollywood’s new up and coming starlet, Hollywood Glam, is sure to be a crowd pleaser. Fit to help you play any role, whether it’s the damsel, the heroine or leading lady, this hand cut and dense lash style is feathery at the tips, and the one you've got to have in your secret arsenal!

Lightly layered but long and dense at the base, Hollywood Glam is oh-so-glamorous! Hand made from 100% human hair.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/h/o/hollywoodglam_large_1.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-hollywood-glam.html?___store=default","House of Lashes - Hollywood Glam","44.000000","House of lashes"
"81083","in stock","new","emme Fatale is not for the timid. Only the bold, confident and strong femmes of the world are able to show off this breathtaking style. This is for the girl who definitely wants to make an impression, knows what she wants and knows how to get it.

Ultra voluminous, long and hand woven with multi-layers of human hair, Femme Fatale is for the girl who always gets what she wants.

Hand made from 100% human hair","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/e/femmefatale_large.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-femme-fatale.html?___store=default","House of Lashes - Femme Fatale","44.000000","House of lashes"
"58053","out of stock","new","Fit for any eye size and shape, this demure look is natural and uber girl-next-door, surely to make your dream boy swoon! This is the pair that is perfect for any daytime occasion, whether it’s work, going to lunch with friends or browsing the bookstore for a great read, Au Naturale is naturally beautiful. 

Hand made from 100% human hair, Au Naturale is light and airy, yet fun and flirty!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/a/u/aunaturale_large.jpg","https://stage-glamazle.hyperx.cloud/house-of-lashes-au-naturale.html?___store=default","House of Lashes - Au Naturale","44.000000","House of lashes"
"ABH01-86009","in stock","new","Best-selling, ultra-slim mechanical pencil for defining, outlining, and filling in brows. The pencil tip mimics the appearance of tiny hairs to naturally and easily fill in sparse areas.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/brow_wiz_auburn_.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-brow-wiz-auburn.html?___store=default","Anastasia Brow Wiz - Auburn","114.000000","Anastasia"
"ABH01-86003","in stock","new","Best-selling, ultra-slim mechanical pencil for defining, outlining, and filling in brows. The pencil tip mimics the appearance of tiny hairs to naturally and easily fill in sparse areas.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/brow_wiz_brunette.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-brow-wiz-brunette-dark-brown.html?___store=default","Anastasia Brow Wiz - Brunette/ Dark Brown","114.000000","Anastasia"
"ABH01-86004","in stock","new","Best-selling, ultra-slim mechanical pencil for defining, outlining, and filling in brows. The pencil tip mimics the appearance of tiny hairs to naturally and easily fill in sparse areas.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/brow_wiz_caramel_2_1.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-brow-wiz-caramel.html?___store=default","Anastasia Brow Wiz - Caramel","114.000000","Anastasia"
"ABH01-86005","in stock","new","Best-selling, ultra-slim mechanical pencil for defining, outlining, and filling in brows. The pencil tip mimics the appearance of tiny hairs to naturally and easily fill in sparse areas.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/brow_wiz_caramel_2_1_1.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-brow-wiz-ebony.html?___store=default","Anastasia Brow Wiz - Ebony","114.000000","Anastasia"
"ABH01-86006","in stock","new","Best-selling, ultra-slim mechanical pencil for defining, outlining, and filling in brows. The pencil tip mimics the appearance of tiny hairs to naturally and easily fill in sparse areas.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/brow_wiz_chocolate_2.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-brow-wiz-chocolate.html?___store=default","Anastasia Brow Wiz - Chocolate","114.000000","Anastasia"
"ABH01-05106","out of stock","new","Creamy, waterproof brow color ideal for defining and sculpting precise, smudge-free brows. Use with Brush #12 for a completely smooth, effortless application.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/i/dipbrow_auburn_2_1.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-dipbrow-pomade-auburn.html?___store=default","Anastasia DipBrow Pomade - Auburn","91.000000","Anastasia"
"ABH01-05107","in stock","new","Creamy, waterproof brow color ideal for defining and sculpting precise, smudge-free brows. Use with Brush #12 for a completely smooth, effortless application.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/i/dipbrow_blonde_3.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-dipbrow-pomade-blonde.html?___store=default","Anastasia DipBrow Pomade - Blonde","91.000000","Anastasia"
"ABH01-05104","in stock","new","Creamy, waterproof brow color ideal for defining and sculpting precise, smudge-free brows. Use with Brush #12 for a completely smooth, effortless application.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/1/s1578699-main-hero-300.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-dipbrow-pomade-dark-brown.html?___store=default","Anastasia DipBrow Pomade - Dark Brown","91.000000","Anastasia"
"ABH01-05105","in stock","new","Creamy, waterproof brow color ideal for defining and sculpting precise, smudge-free brows. Use with Brush #12 for a completely smooth, effortless application.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/d/i/dipbrow_enony__1.jpg","https://stage-glamazle.hyperx.cloud/anastasia-beverly-hills-dipbrow-pomade-ebony.html?___store=default","Anastasia DipBrow Pomade - Ebony","91.000000","Anastasia"
"TAR1534338","in stock","new","Product Performance: Take your sultry, flashy lashes to the extreme with this amped up, ultra-black mascara that lengthens, curls and magnifies lashes for an intensified look proven to increase lash volume by 752% instantly! Powered by tarte’s proprietary triple black complex, this longwear, vitamin-infused formula emphasizes length and volume while conditioning lashes for a dramatic look that won’t dry out, flake or budge.
The custom-engineered, dual-molded brush boosts even the skinniest lashes for an exaggerated, voluminous look. First, the shorter, denser side of the brush delivers the optimal amount of mascara to volumize and coat each lash perfectly, then the longer, firmer side of the brush lengthens and separates for maximum volume without clumping.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/a/mascara1.jpg","https://stage-glamazle.hyperx.cloud/tarte-lights-camera-flashestm-statement-mascara.html?___store=default","Tarte Lights, Camera, Flashes™ Statement Mascara","121.000000","Tarte"
